_id,area_hydro,cat,city,cod,department,elevation,hi_subzone,hidro_zone,location.coordinates,location.type,name,state,stream,tech
620f13fedb317c8f7431d8d8,Amazonas,Pluviométrica,Pasto,47010230,Nariño,2719,Alto Río Putumayo,Putumayo,"[-77.15736111,0.99016667]",Point,SANTA ISABEL [47010230],Activa,Guamues,Convencional
620f13fedb317c8f7431d8d9,Amazonas,Pluviométrica,Mitú,42070030,Vaupes,175,Bajo Vaupés,Vaupes,"[-69.91069444,0.99372222]",Point,VILLAFATIMA [42070030],Activa,Guamues,Convencional
620f13fedb317c8f7431d8da,Pacifico,Climática Ordinaria,Funes,52055200,Nariño,2181,Río Guáitara,Patía,"[-77.44580556,1.00422222]",Point,FUNES [52055200],Activa,Guamues,Convencional
620f13fedb317c8f7431d8db,Pacifico,Limnigráfica,Imués,52057010,Nariño,1780,Río Guáitara,Patía,"[-77.47280556,1.02177778]",Point,PILCUAN [52057010],Activa,Guaitara,Automática con Telemetría
620f13fedb317c8f7431d8dc,Amazonas,Pluviométrica,Mocoa,44010110,Putumayo,430,Alto Caqueta,Caquetá,"[-76.54152778,1.02680556]",Point,PUERTO LIMON [44010110],Activa,Guaitara,Convencional
620f13fedb317c8f7431d8dd,Pacifico,Climática Ordinaria,Sapuyes,52055100,Nariño,30,Río Guáitara,Patía,"[-77.63827778,1.0305]",Point,VILLA ROSA [5205510],Suspendida,Guaitara,Convencional
620f13fedb317c8f7431d8de,Amazonas,Agrometeorológica,Villagarzón,44015010,Putumayo,440,Alto Río Putumayo,Putumayo,"[-76.61925,1.03425]",Point,VILLAGARZON [44015010],Activa,Guaitara,Convencional
620f13fedb317c8f7431d8df,Amazonas,Limnigráfica,Mocoa,44017110,Putumayo,460,Alto Caqueta,Caquetá,"[-76.54888889,1.05091667]",Point,ANDAQUI  - AUT [44017110],Activa,Caqueta,Automática con Telemetría
620f13fedb317c8f7431d8e0,Pacifico,Climática Principal,Pasto,5205500123,Nariño,2973,Río Guáitara,Patía,"[-77.27025,1.05480556]",Point,LAS IGLESIAS  - AUT [5205500123],Activa,0,Automática con Telemetría
620f13fedb317c8f7431d8e1,Pacifico,Pluviométrica,Imués,52050090,Nariño,2550,Río Guáitara,Patía,"[-77.49955556,1.05525]",Point,IMUES [52050090],Activa,Caqueta,Convencional
620f13fedb317c8f7431d8e2,Pacifico,Climática Principal,Túquerres,52055220,Nariño,3120,Río Guáitara,Patía,"[-77.63688889,1.07061111]",Point,EL PARAISO - AUT [52055220],Activa,Guaitara,Automática con Telemetría
620f13fedb317c8f7431d8e3,Amazonas,Pluviométrica,Mitú,42080020,Vaupes,172,Bajo Vaupés,Vaupes,"[-69.84394444,1.07394444]",Point,QUERARI [42080020],Activa,Caqueta,Convencional
620f13fedb317c8f7431d8e4,Amazonas,Climática Principal,Mocoa,44015070,Putumayo,760,Alto Caqueta,Caquetá,"[-76.66711111,1.08288889]",Point,EL PEPINO - AUT [44015070],Activa,Guaitara,Automática con Telemetría
620f13fedb317c8f7431d8e5,Pacifico,Pluviométrica,Tangua,52050080,Nariño,2420,Río Guáitara,Patía,"[-77.39197222,1.09416667]",Point,TANGUA [52050080],Activa,Caqueta,Convencional
620f13fedb317c8f7431d8e6,Pacifico,Pluviométrica,Pasto,52050060,Nariño,364,Río Guáitara,Patía,"[-77.29972222,1.0995]",Point,RIO BOBO [52050060],Activa,Caqueta,Convencional
620f13fedb317c8f7431d8e7,Amazonas,Pluviométrica,Milán,44050010,Caquetá,250,Río Orteguaza,Caquetá,"[-75.40033333,1.09961111]",Point,SAN ANTONIO GETUCH [44050010],Activa,Caqueta,Convencional
620f13fedb317c8f7431d8e8,Pacifico,Pluviométrica,Túquerres,52050070,Nariño,3104,Río Guáitara,Patía,"[-77.6,1.1]",Point,TUQUERRES [52050070],Suspendida,Caqueta,Convencional
620f13fedb317c8f7431d8e9,Amazonas,Limnimétrica,Mitú,42057020,Vaupes,190,Bajo Vaupés,Vaupes,"[-70.74,1.1]",Point,MANDI [42057020],Activa,Vaupes,Convencional
620f13fedb317c8f7431d8ea,Amazonas,Pluviométrica,Mitú,42050020,Vaupes,190,Bajo Vaupés,Vaupes,"[-70.73,1.1]",Point,MANDI [42050020],Activa,0,Convencional
620f13fedb317c8f7431d8eb,Amazonas,Limnigráfica,Santiago (Putumayo),47017070,Putumayo,1450,Alto Río Putumayo,Putumayo,"[-76.985,1.10630556]",Point,EL EDEN - AUT [47017070],Activa,Putumayo,Automática con Telemetría
620f13fedb317c8f7431d8ec,Pacifico,Climática Principal,Tangua,52055090,Nariño,2800,Río Guáitara,Patía,"[-77.38936111,1.10758333]",Point,SINDAGUA [52055090],Activa,Putumayo,Convencional
620f13fedb317c8f7431d8ed,Amazonas,Limnimétrica,San Francisco (Putumayo),47017701,Putumayo,265,Alto Río Putumayo,Putumayo,"[-76.97694444,1.11444444]",Point,CANAL A [47017701],Suspendida,Putumayo,Convencional
620f13fedb317c8f7431d8ee,Amazonas,Limnimétrica,Santiago (Putumayo),47017100,Putumayo,265,Alto Río Putumayo,Putumayo,"[-76.97888889,1.11638889]",Point,CANAL B [47017100],Activa,Quinchoa,Convencional
620f13fedb317c8f7431d8ef,Pacifico,Pluviométrica,El Tambo (Nariño),52050170,Nariño,2600,Río Guáitara,Patía,"[-77.33333333,1.11666667]",Point,AGROYACO [5205017],Suspendida,Quinchoa,Convencional
620f13fedb317c8f7431d8f0,Amazonas,Limnimétrica,Santiago (Putumayo),47017080,Putumayo,265,Alto Río Putumayo,Putumayo,"[-76.96666667,1.11666667]",Point,BALSAYACO-LA MARIA [47017080],Suspendida,Putumayo,Convencional
620f13fedb317c8f7431d8f1,Amazonas,Pluviométrica,Sibundoy,47010060,Putumayo,2130,Alto Río Putumayo,Putumayo,"[-76.95,1.11666667]",Point,BUENOS AIRES [47010060],Suspendida,Putumayo,Convencional
620f13fedb317c8f7431d8f2,Amazonas,Pluviométrica,Mocoa,44010050,Putumayo,540,Alto Caqueta,Caquetá,"[-76.63333333,1.11666667]",Point,FONDO GANADERO [44010050],Suspendida,Putumayo,Convencional
620f13fedb317c8f7431d8f3,Amazonas,Pluviográfica,Santiago (Putumayo),47010020,Putumayo,270,Alto Río Putumayo,Putumayo,"[-76.98127778,1.11788889]",Point,BALSAYACO [47010020],Activa,Putumayo,Convencional
620f13fedb317c8f7431d8f4,Amazonas,Climática Ordinaria,Mocoa,47015060,Putumayo,2220,Alto Río Putumayo,Putumayo,"[-77,1.13333333]",Point,SANTIAGO [47015060],Suspendida,Putumayo,Convencional
620f13fedb317c8f7431d8f5,Amazonas,Limnimétrica,Mocoa,47017060,Putumayo,2105,Alto Río Putumayo,Putumayo,"[-76.86666667,1.13333333]",Point,SAN ANTONIO [47017060],Suspendida,San Antonio,Convencional
620f13fedb317c8f7431d8f6,Amazonas,Limnimétrica,Mocoa,44017020,Putumayo,771,Alto Caqueta,Caquetá,"[-76.61666667,1.13333333]",Point,PUENTE MOCOA [44017020],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d8f7,Amazonas,Pluviométrica,San Francisco (Putumayo),47010050,Putumayo,2100,Alto Río Putumayo,Putumayo,"[-76.93025,1.13405556]",Point,CHUNGACASPI [47010050],Activa,Mocoa,Convencional
620f13fedb317c8f7431d8f8,Amazonas,Limnimétrica,Pasto,47017580,Nariño,2820,Alto Río Putumayo,Putumayo,"[-77.14719444,1.13522222]",Point,SINDAMANOY [47017580],Activa,Lag Guamuez,Convencional
620f13fedb317c8f7431d8f9,Amazonas,Pluviométrica,Santiago (Putumayo),47010150,Putumayo,2300,Alto Río Putumayo,Putumayo,"[-77.03730556,1.13675]",Point,CARRIZAL [47010150],Activa,Lag Guamuez,Convencional
620f13fedb317c8f7431d8fa,Pacifico,Pluviográfica,Mallama (Piedrancha),51020011,Nariño,1830,Río Mira,Mira,"[-77.92897222,1.14152778]",Point,Piedrancha - - AUT [51020011],Activa,Hacha,Automática con Telemetría
620f13fedb317c8f7431d8fb,Amazonas,Pluviométrica,San Francisco (Putumayo),47010180,Putumayo,30,Alto Río Putumayo,Putumayo,"[-76.845,1.14541667]",Point,TORRE TV SAN FCO [47010180],Activa,Lag Guamuez,Convencional
620f13fedb317c8f7431d8fc,Amazonas,Pluviográfica,Pasto,47010040,Nariño,2950,Alto Río Putumayo,Putumayo,"[-77.11666667,1.15]",Point,CHALET GUAMUES [47010040],Suspendida,Lag Guamuez,Convencional
620f13fedb317c8f7431d8fd,Amazonas,Pluviométrica,Santiago (Putumayo),47010080,Putumayo,275,Alto Río Putumayo,Putumayo,"[-77,1.15]",Point,QUINCHOA [47010080],Suspendida,Lag Guamuez,Convencional
620f13fedb317c8f7431d8fe,Amazonas,Pluviométrica,Sibundoy,47010070,Putumayo,270,Alto Río Putumayo,Putumayo,"[-76.93333333,1.15]",Point,PUTUMAYO [47010070],Suspendida,Lag Guamuez,Convencional
620f13fedb317c8f7431d8ff,Amazonas,Limnimétrica,Mocoa,47017030,Putumayo,275,Alto Río Putumayo,Putumayo,"[-76.9,1.15]",Point,PUENTE CARRETERA [47017030],Suspendida,Porotoyaco,Convencional
620f13fedb317c8f7431d900,Amazonas,Climática Principal,Mocoa,44015060,Putumayo,650,Alto Caqueta,Caquetá,"[-76.65183333,1.15733333]",Point,ACUEDUCTO MOCOA - AUT [44015060],Activa,Hacha,Automática con Telemetría
620f13fedb317c8f7431d901,Pacifico,Climática Principal,Ricaurte (Nariño),5102500128,Nariño,1835,Río Mira,Mira,"[-77.9765,1.15783333]",Point,RESERVA NATURAL LA PLANADA - AUT   [5102500128],Activa,0,Automática con Telemetría
620f13fedb317c8f7431d902,Amazonas,Climática Principal,Pasto,47015100,Nariño,2830,Alto Río Putumayo,Putumayo,"[-77.16147222,1.15994444]",Point,EL ENCANO - AUT [47015100],Activa,0,Automática con Telemetría
620f13fedb317c8f7431d903,Pacifico,Climática Principal,Pasto,52055210,Nariño,2820,Río Juananbú,Patía,"[-77.27880556,1.16]",Point,BOTANA - AUT [52055210],Activa,Hacha,Automática con Telemetría
620f13fedb317c8f7431d904,Pacifico,Agrometeorológica,Pasto,5204500136,Nariño,2820,Río Juananbú,Patía,"[-77.27880556,1.16]",Point,BOTANA [52055040],Activa,0,Convencional
620f13fedb317c8f7431d905,Pacifico,Agrometeorológica,Pasto,52055040,Nariño,2820,Río Juananbú,Patía,"[-77.27880556,1.16]",Point,BOTANA [52055040],Activa,0,Convencional
620f13fedb317c8f7431d906,Pacifico,Limnimétrica,Ricaurte (Nariño),51027010,Nariño,1149,Río Mira,Mira,"[-77.96666667,1.16666667]",Point,RICAURTE [51027010],Suspendida,Guabo,Convencional
620f13fedb317c8f7431d907,Amazonas,Pluviométrica,Sibundoy,47010100,Putumayo,265,Alto Río Putumayo,Putumayo,"[-76.93333333,1.16666667]",Point,SAN PABLO [47010100],Suspendida,Guabo,Convencional
620f13fedb317c8f7431d908,Amazonas,Limnimétrica,Mocoa,44017030,Putumayo,750,Alto Caqueta,Caquetá,"[-76.65,1.16666667]",Point,PUENTE PITALITO [44017030],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d909,Amazonas,Climática Ordinaria,Sibundoy,47015090,Putumayo,267,Alto Río Putumayo,Putumayo,"[-76.93269444,1.16830556]",Point,PRIMAVERA LA [47015090],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d90a,Amazonas,Pluviométrica,San Francisco (Putumayo),47010090,Putumayo,2140,Alto Río Putumayo,Putumayo,"[-76.88338889,1.17894444]",Point,SAN FRANCISCO [47010090],Activa,Mocoa,Convencional
620f13fedb317c8f7431d90b,Amazonas,Pluviométrica,Colón,47010170,Putumayo,2280,Alto Río Putumayo,Putumayo,"[-76.98333333,1.18333333]",Point,VICHOY [47010170],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d90c,Amazonas,Limnimétrica,Mocoa,47017040,Putumayo,295,Alto Río Putumayo,Putumayo,"[-76.96666667,1.18333333]",Point,COLON [47017040],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d90d,Amazonas,Climática Ordinaria,Sibundoy,47015010,Putumayo,267,Alto Río Putumayo,Putumayo,"[-76.93333333,1.18333333]",Point,MENTA LA [4701501],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d90e,Amazonas,Climática Ordinaria,Sibundoy,47015030,Putumayo,2100,Alto Río Putumayo,Putumayo,"[-76.91666667,1.18333333]",Point,SIBUNDOY [47015030],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d90f,Amazonas,Climática Ordinaria,San Francisco (Putumayo),44015020,Putumayo,2230,Alto Río Putumayo,Putumayo,"[-76.86666667,1.18333333]",Point,PORVENIR [44015020],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d910,Amazonas,Climática Ordinaria,Mocoa,44015050,Putumayo,579,Alto Caqueta,Caquetá,"[-76.66666667,1.18333333]",Point,MOCOA [44015050],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d911,Amazonas,Pluviométrica,Mocoa,44010010,Putumayo,579,Alto Caqueta,Caquetá,"[-76.66666667,1.18333333]",Point,MOCOA [44010010],Suspendida,Siguinchica,Convencional
620f13fedb317c8f7431d912,Pacifico,Climática Ordinaria,Consacá,52055030,Nariño,1493,Río Guáitara,Patía,"[-77.46511111,1.18436111]",Point,BOMBONA [52055030],Activa,Siguinchica,Convencional
620f13fedb317c8f7431d913,Amazonas,Limnimétrica,Colón,47017140,Putumayo,2123,Alto Río Putumayo,Putumayo,"[-76.9565,1.19386111]",Point,PUENTE CANAL D [47017140],Suspendida,San Pedro,Convencional
620f13fedb317c8f7431d914,Amazonas,Climática Ordinaria,Valparaíso,44045020,Caquetá,270,Río Pescado,Caquetá,"[-75.70447222,1.19525]",Point,VALPARAISO [44045020],Activa,San Pedro,Convencional
620f13fedb317c8f7431d915,Pacifico,Agrometeorológica,Pasto,52045010,Nariño,2710,Río Juananbú,Patía,"[-77.30308333,1.19822222]",Point,OBONUCO [52045010],Activa,San Pedro,Convencional
620f13fedb317c8f7431d916,Amazonas,Pluviométrica,Mitú,42080010,Vaupes,175,Río Querary,Vaupes,"[-69.91086111,1.19825]",Point,PUERTO TOLIMA [42080010],Activa,San Pedro,Convencional
620f13fedb317c8f7431d917,Amazonas,Climática Ordinaria,Colón,47015040,Putumayo,2100,Alto Río Putumayo,Putumayo,"[-76.96097222,1.19827778]",Point,MICHOACAN [47015040],Activa,San Pedro,Convencional
620f13fedb317c8f7431d918,Pacifico,Limnigráfica,Pasto,5204700100,Nariño,2697,Río Juananbú,Patía,"[-77.26569444,1.19980556]",Point,PUENTE LOS DOLORES - AUT,Activa,Pasto,Automática con Telemetría
620f13fedb317c8f7431d919,Pacifico,Limnigráfica,Pasto,5204700093,Nariño,2697,Río Juananbú,Patía,"[-77.26569444,1.19980556]",Point,PUENTE LOS DOLORES - AUT   [5204700093],Activa,Pasto,Automática con Telemetría
620f13fedb317c8f7431d91a,Pacifico,Climática Ordinaria,Pasto,52045070,Nariño,2850,Río Juananbú,Patía,"[-77.19,1.19999833]",Point,WILQUIPAMBA [52045070],Activa,0,Convencional
620f13fedb317c8f7431d91b,Pacifico,Climática Principal,Ricaurte (Nariño),51025020,Nariño,1181,Río Mira,Mira,"[-77.98333333,1.2]",Point,RICAURTE [51025020],Suspendida,San Pedro,Convencional
620f13fedb317c8f7431d91c,Pacifico,Meteorológica Especial,Pasto,52055080,Nariño,3200,Río Juananbú,Patía,"[-77.16666667,1.2]",Point,COBENAS [52055080],Suspendida,San Pedro,Convencional
620f13fedb317c8f7431d91d,Amazonas,Limnimétrica,San Francisco (Putumayo),47017050,Putumayo,2113,Alto Río Putumayo,Putumayo,"[-76.88333333,1.2]",Point,SIBUNDOY [4701705],Suspendida,San Pedro,Convencional
620f13fedb317c8f7431d91e,Amazonas,Limnigráfica,Mocoa,44017010,Putumayo,1200,Alto Caqueta,Caquetá,"[-76.63333333,1.2]",Point,PIEDRA LISA [44017010],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d91f,Pacifico,Limnigráfica,Pasto,52047030,Nariño,2740,Río Juananbú,Patía,"[-77.24777778,1.20138889]",Point,BOcatOMA CENTENARIO [52047030],Activa,Pasto,Convencional
620f13fedb317c8f7431d920,Amazonas,Pluviográfica,San Francisco (Putumayo),44010040,Putumayo,2300,Alto Caqueta,Caquetá,"[-76.81708333,1.20211111]",Point,MINCHOY [44010040],Activa,Pasto,Convencional
620f13fedb317c8f7431d921,Amazonas,Pluviométrica,Mocoa,44010030,Putumayo,1400,Alto Caqueta,Caquetá,"[-76.68083333,1.2025]",Point,CAMPUCANA [44010030],Activa,Pasto,Convencional
620f13fedb317c8f7431d922,Pacifico,Limnimétrica,Ricaurte (Nariño),51027020,Nariño,1259,Río Mira,Mira,"[-77.98513889,1.20608333]",Point,PILISPI [51027020],Activa,Guiza,Convencional
620f13fedb317c8f7431d923,Amazonas,Pluviométrica,Mitú,42070010,Vaupes,185,Bajo Vaupés,Vaupes,"[-70.71,1.21]",Point,SAN ANTONIO [42070010],Activa,0,Convencional
620f13fedb317c8f7431d924,Pacifico,Limnigráfica,Ricaurte (Nariño),51027030,Nariño,915,Río Mira,Mira,"[-78.11,1.21083333]",Point,QUELVI [51027030],Suspendida,Vegas,Convencional
620f13fedb317c8f7431d925,Amazonas,Limnigráfica,Mocoa,44017120,Putumayo,723,Alto Caqueta,Caquetá,"[-76.66102778,1.21361111]",Point,PIEDRA LISA II  - AUT [44017120],Activa,Mocoa,Automática con Telemetría
620f13fedb317c8f7431d926,Pacifico,Climática Principal,Ricaurte (Nariño),51025070,Nariño,1210,Río Mira,Mira,"[-77.99691667,1.21533333]",Point,RICAURTE - AUT [51025070],Suspendida,Hacha,Automática con Telemetría
620f13fedb317c8f7431d927,Pacifico,Pluviométrica,Pasto,52040110,Nariño,2528,Río Juananbú,Patía,"[-77.26666667,1.21666667]",Point,PASANTO [5204011],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d928,Pacifico,Meteorológica Especial,Pasto,52045060,Nariño,2800,Río Juananbú,Patía,"[-77.23333333,1.21666667]",Point,VIVERO CORFONAR [52045060],Suspendida,Mocoa,Convencional
620f13fedb317c8f7431d929,Amazonas,Pluviométrica,San Francisco (Putumayo),44010120,Putumayo,1620,Alto Caqueta,Caquetá,"[-76.80216667,1.21755556]",Point,PATOYACO [44010120],Activa,Mocoa,Convencional
620f13fedb317c8f7431d92a,Pacifico,Pluviométrica,Santa Cruz (Guachavés),52050050,Nariño,2834,Río Guáitara,Patía,"[-77.67966667,1.22063889]",Point,GUACHAVES [52050050],Activa,Mocoa,Convencional
620f13fedb317c8f7431d92b,Pacifico,Limnimétrica,Ricaurte (Nariño),51027040,Nariño,930,Río Mira,Mira,"[-78.05325,1.22372222]",Point,PALPIS [51027040],Activa,Guiza,Convencional
620f13fedb317c8f7431d92c,Pacifico,Meteorológica Especial,Pasto,5204500163,Nariño,2500,Río Juananbú,Patía,"[-77.28328611,1.22565278]",Point,ESTACIÓN ISOTÓPICA PASTO_01,Activa,0,Convencional
620f13fedb317c8f7431d92d,Pacifico,Meteorológica Especial,Pasto,5204500182,Nariño,2500,Río Juananbú,Patía,"[-77.28328611,1.22565278]",Point,ESTACIÓN ISOTÓPICA PASTO_01,Activa,0,Convencional
620f13fedb317c8f7431d92e,Pacifico,Climática Ordinaria,Pasto,52045080,Nariño,2626,Río Juananbú,Patía,"[-77.28,1.23]",Point,UNIVERSIDAD DE NARINO  - AUT [52045080],Activa,0,Automática con Telemetría
620f13fedb317c8f7431d92f,Amazonas,Limnimétrica,Mitú,42077010,Vaupes,185,Bajo Vaupés,Vaupes,"[-70.73,1.23]",Point,SAN ANTONIO [42077010],Activa,Vaupes,Convencional
620f13fedb317c8f7431d930,Pacifico,Meteorológica Especial,Pasto,52045501,Nariño,2511,Río Juananbú,Patía,"[-77.28513889,1.23233333]",Point,SOLMAFORO PASANTO - AUT [52045501],Activa,Vaupes,Automática sin Telemetría
620f13fedb317c8f7431d931,Pacifico,Limnigráfica,Pasto,52047010,Nariño,2500,Río Juananbú,Patía,"[-77.29294444,1.23433333]",Point,UNIVERSIDAD [5204701],Activa,Pasto,Convencional
620f13fedb317c8f7431d932,Pacifico,Limnigráfica,Ricaurte (Nariño),51027050,Nariño,420,Río Mira,Mira,"[-78.09722222,1.23694444]",Point,PIPIGUAY [51027050],Activa,Guiza,Automática con Telemetría
620f13fedb317c8f7431d933,Pacifico,Climática Principal,Barbacoas,51025080,Nariño,110,Río Mira,Mira,"[-78.0925,1.24833333]",Point,ALTAQUER - AUT [51025080],Activa,0,Automática con Telemetría
620f13fedb317c8f7431d934,Amazonas,Climática Principal,Mitú,42075010,Vaupes,180,Bajo Vaupés,Vaupes,"[-70.24,1.26]",Point,MITU [42075010],Activa,0,Convencional
620f13fedb317c8f7431d935,Amazonas,Limnigráfica,Mitú,42077020,Vaupes,180,Bajo Vaupés,Vaupes,"[-70.24,1.26]",Point,MITU [42077020],Activa,Vaupes,Automática con Telemetría
620f13fedb317c8f7431d936,Pacifico,Climática Ordinaria,Pasto,52055110,Nariño,2745,Río Juananbú,Patía,"[-77.28444444,1.26333333]",Point,CHIMAYOY [52055110],Suspendida,Guiza,Convencional
620f13fedb317c8f7431d937,Pacifico,Limnimétrica,Consacá,52057020,Nariño,1190,Río Guáitara,Patía,"[-77.51666667,1.26666667]",Point,ANCUYA [5205702],Suspendida,Guaitara,Convencional
620f13fedb317c8f7431d938,Amazonas,Sinóptica Secundaria,Mitú,42065010,Vaupes,207,Bajo Vaupés,Vaupes,"[-70.23333333,1.26666667]",Point,AEROPUERTO MITU [42065010],Suspendida,Guaitara,Convencional
620f13fedb317c8f7431d939,Amazonas,Pluviométrica,Mocoa,44010090,Putumayo,500,Alto Caqueta,Caquetá,"[-76.58419444,1.2805]",Point,CONDAGUA [44010090],Activa,Guaitara,Convencional
620f13fedb317c8f7431d93a,Pacifico,Pluviométrica,Nariño (Nariño),52040070,Nariño,2590,Río Juananbú,Patía,"[-77.355,1.28277778]",Point,NARINO [52040070],Activa,Guaitara,Convencional
620f13fedb317c8f7431d93b,Amazonas,Limnigráfica,Santa Rosa (Cauca),44017080,Cauca,540,Alto Caqueta,Caquetá,"[-76.55,1.28333333]",Point,DIVISO EL [44017080],Suspendida,Mandiyaco,Convencional
620f13fedb317c8f7431d93c,Pacifico,Pluviométrica,Buesaco,52040060,Nariño,2568,Río Juananbú,Patía,"[-77.17405556,1.28730556]",Point,ROSAL DEL MONTE [52040060],Activa,Mandiyaco,Convencional
620f13fedb317c8f7431d93d,Amazonas,Limnimétrica,Milán,44037010,Caquetá,260,Río Orteguaza,Caquetá,"[-75.50833333,1.28925]",Point,MILAN [44037010],Activa,Orteguaza,Convencional
620f13fedb317c8f7431d93e,Amazonas,Pluviométrica,Milán,44030080,Caquetá,260,Río Orteguaza,Caquetá,"[-75.51,1.29]",Point,MILAN [44030080],Activa,0,Convencional
620f13fedb317c8f7431d93f,Amazonas,Limnimétrica,Mitú,42077030,Vaupes,185,Bajo Vaupés,Vaupes,"[-70.33,1.3]",Point,PITUNA [42077030],Activa,Cudayari,Convencional
620f13fedb317c8f7431d940,Amazonas,Climática Ordinaria,Belén De Los Andaquíes,44045030,Caquetá,300,Río Pescado,Caquetá,"[-75.80772222,1.30336111]",Point,MONO LA [44045030],Suspendida,0,Convencional
620f13fedb317c8f7431d941,Amazonas,Pluviométrica,Mitú,42070020,Vaupes,185,Bajo Vaupés,Vaupes,"[-70.29,1.31]",Point,PITUNA [42070020],Activa,0,Convencional
620f13fedb317c8f7431d942,Pacifico,Pluviométrica,Sandoná,52050040,Nariño,20,Río Guáitara,Patía,"[-77.47919444,1.32225]",Point,SANDONA [52050040],Activa,Cudayari,Convencional
620f13fedb317c8f7431d943,Amazonas,Climática Ordinaria,San José Del Fragua,44045010,Caquetá,320,Río Pescado,Caquetá,"[-75.9615,1.32513889]",Point,SAN JOSE DE FRAGUA [44045010],Activa,Cudayari,Convencional
620f13fedb317c8f7431d944,Pacifico,Pluviográfica,Barbacoas,51020010,Nariño,950,Río Mira,Mira,"[-78.12233333,1.34027778]",Point,JUNIN [51020010],Activa,Cudayari,Convencional
620f13fedb317c8f7431d945,Amazonas,Pluviométrica,Cartagena Del Chairá,46040010,Caquetá,300,Río Caguan Bajo,Caguán,"[-74.84355556,1.34091667]",Point,CARTAGENA D CHAIRA [46040010],Activa,Cudayari,Convencional
